"COUNTRY","Country","DAGEGR","Age groups","DSEX","Gender","DSTATUS","Status of population","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,66920,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,67213,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,67091,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,67566,,
"ISL","Iceland","4099","40 years and over","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,68375,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,58236,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,59583,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,60934,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,62376,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,63871,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,65394,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,66898,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,68069,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,68984,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,69863,,
"ISL","Iceland","4099","40 years and over","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,70874,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,287773,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,289971,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,290746,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,291952,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,293867,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,295448,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,299262,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,302919,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,305258.64,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,307867,,
"ISR","Israel","1519","15-19 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,316884,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,273320,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,275805,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,276940,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,278815,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,280624,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,282217,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,285876,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,289035,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,290924.6,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,293467,,
"ISR","Israel","1519","15-19 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,291496,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,272160,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,273984,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,277801,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,281462,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,285276,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,289457,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,291429,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,291970,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,293581.7,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,294657,,
"ISR","Israel","2024","20-24 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,291653,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,265241,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,266488,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,269355,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,272173,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,275321,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,279089,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,281107,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,282235,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,284131.93,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,285409,,
"ISR","Israel","2024","20-24 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,295842,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,265588,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,270597,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,273592,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,274891,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,274065,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,272598,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,274057,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,278375,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,286184.2,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,289868,,
"ISR","Israel","2529","25-29 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,288304,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,260096,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,265824,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2004","2004","PER","Persons","0","units",,,269089,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2005","2005","PER","Persons","0","units",,,271280,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2006","2006","PER","Persons","0","units",,,271232,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2007","2007","PER","Persons","0","units",,,269985,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2008","2008","PER","Persons","0","units",,,271347,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2009","2009","PER","Persons","0","units",,,274440,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2010","2010","PER","Persons","0","units",,,283000.03,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2011","2011","PER","Persons","0","units",,,286248,,
"ISR","Israel","2529","25-29 years","2","Females","90","All population","2012","2012","PER","Persons","0","units",,,286330,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2002","2002","PER","Persons","0","units",,,222835,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2003","2003","PER","Persons","0","units",,,233229,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2004","2004","PER","Persons","0","units",,,242053,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2005","2005","PER","Persons","0","units",,,250956,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2006","2006","PER","Persons","0","units",,,259032,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2007","2007","PER","Persons","0","units",,,266144,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2008","2008","PER","Persons","0","units",,,270918,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2009","2009","PER","Persons","0","units",,,274131,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2010","2010","PER","Persons","0","units",,,273215,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2011","2011","PER","Persons","0","units",,,273547,,
"ISR","Israel","3034","30-34 years","1","Males","90","All population","2012","2012","PER","Persons","0","units",,,269883,,
"ISR","Israel","3034","30-34 years","2","Females","90","All population","2002","2002","PER","Persons","0","units",,,223166,,
"ISR","Israel","3034","30-34 years","2","Females","90","All population","2003","2003","PER","Persons","0","units",,,232412,,
